image_id,count
20140321134917,1906
20140321134958,5608
20140321135028,6152
20140321135054,9079
20140321135124,8420
20140321135205,2097
20140321135308,1997
20140321135351,5711
20140321135417,6213
20140321135447,9722
20140321135518,8374
20140321135559,2062
20140321135700,1924
20140321135740,5705
20140321135806,6864
20140321135836,9475
20140321135906,8146
20140321135949,2035
20140321140049,2017
20140321140134,5737
20140321140201,6480
20140321140231,8546
20140321140302,8759
20140321140342,2054
20140321140443,1999
20140321140524,5698
20140321140555,6904
20140321140621,9394
20140321140652,8332
20140321140732,2336
20140321140833,2265
20140321140914,5712
20140321140945,8021
20140321141011,10664
20140321141041,8100
20140321141122,2142
20140321141225,2082
20140321141306,6042
20140321141336,7626
20140321141402,9915
20140321141432,8919
20140321141512,2270
20140321141613,2189
20140321141659,5796
20140321141728,7802
20140321141754,10197
20140321141825,9139
20140321141905,2353
20140321142006,2378
20140321142046,5868
20140321142117,8404
20140321142142,10966
20140321142213,9966
20140321142254,1944
20140321142358,2137
20140321142438,5387
20140321142504,7520
20140321142529,8812
20140321142600,7543
20140321142640,2536
20140321142744,2472
20140321142824,7297
20140321142854,9167
20140321142919,11585
20140321142951,10727
20140321143031,2190
20140321143133,2145
20140321143214,6279
20140321143240,7969
20140321143312,10508
20140321143342,9465
20140321143423,2374
20140321143523,2255
20140321143604,6554
20140321143634,8248
20140321143659,11361
20140321143730,10073
20140321143811,2456
20140321143911,2196
20140321144001,6680
20140321144028,8370
20140321144058,10871
20140321144129,9953
20140321144210,2275
20140321144312,2237
20140321144353,6234
20140321144425,7576
20140321144451,10701
20140321144522,9218
20140321144602,2508
20140321144704,2740
20140321144744,7125
20140321144815,8409
20140321144841,11430
20140321144912,11498
20140321144953,2938
20140321145053,3164
20140321145135,8136
20140321145204,10317
20140321145230,13783
20140321145301,13373
20140321145342,3033
20140321145442,2964
20140321145524,7627
20140321145553,10879
20140321145619,14747
20140321145649,11255
20140321145730,2645
20140321145830,2921
20140321145914,7337
20140321145940,8988
20140321150006,13778
20140321150036,12304
20140321150117,3627
20140321150218,3600
20140321150258,9219
20140321150329,11473
20140321150354,14748
20140321150425,14194
20140321150506,2903
20140321150607,3162
20140321150650,8406
20140321150720,10805
20140321150745,14135
20140321150816,13731
20140321153008,3194
20140321154727,13725
20140321154828,15386
20140321154910,79268
20140321154937,95419
20140321155006,118499
20140321155037,86335
20140321155118,12600
20140321155219,15434
20140321155300,61191
20140321155329,76621
20140321155355,88672
20140321155426,67289
20140321155507,8456
20140321155608,9497
20140321155648,44671
20140321155719,51734
20140321155745,66173
20140321155816,63168
20140321155857,2701
20140321155957,3178
20140321160059,20041
20140321160124,27247
20140321160150,35908
20140321160221,30354
20140321160444,23713
20140321160509,32290
20140321160541,42451
20140321160612,35186
20140321160753,4820
20140321160837,21559
20140321160907,26514
20140321160933,33985
20140321161003,27461
20140321161053,2032
20140321161154,1819
20140321161235,12132
20140321161305,13471
20140321161331,19908
20140321161401,16053
20140321161453,3625
20140321161554,4697
20140321161635,17922
20140321161723,23518
20140321161748,28225
20140321161819,22867
20140321161900,3142
20140321162003,3368
20140321162043,15355
20140321162114,20909
20140321162139,26809
20140321162210,21447
20140321162307,3143
20140321162408,3836
20140321162448,16543
20140321162518,20573
20140321162544,26110
20140321162615,20475
20140321162716,2914
20140321162816,3387
20140321162921,11849
20140321162947,16037
20140321163017,24196
20140321163048,22435
20140321163257,3850
20140321163337,14533
20140321163403,18111
20140321163429,23076
20140321163500,18606
20140321163540,2875
20140321163641,3864
20140321163721,14676
20140321163753,17988
20140321163819,23916
20140321163849,19266
20140321164139,1340
20140321164219,6972
20140321164251,16608
20140321164321,14733
20140321164352,13573
20140321164548,2643
20140321164649,3467
20140321164827,19050
20140321164901,14673
20140321165208,3608
20140321165250,15274
20140321165316,19377
20140321165346,24041
20140321165417,15838
20140321171615,2468
20140321171715,3124
20140321171756,13738
20140321171837,15329
20140321171906,19538
20140321171937,13187
20140321172252,2902
20140321172342,12549
20140321172414,15623
20140321172440,18056
20140321172511,14712
20140322120713,2090
20140322120814,1929
20140322120855,5352
20140322120920,7037
20140322120947,7748
20140322121017,6659
20140322121058,2167
20140322121159,2065
20140322121240,5657
20140322121310,7372
20140322121336,9211
20140322121407,7660
20140322121447,2002
20140322121547,1813
20140322121628,4957
20140322121654,6518
20140322121719,8298
20140322121750,6478
20140322121831,2180
20140322121933,2036
20140322122014,5498
20140322122044,6273
20140322122110,8979
20140322122141,7166
20140322122223,1884
20140322122324,1774
20140322122405,5016
20140322122435,6422
20140322122501,8580
20140322122532,6022
20140322122613,1973
20140322122713,1969
20140322122755,5262
20140322122823,6573
20140322122849,7532
20140322122919,6405
20140322123000,2039
20140322123103,2041
20140322123144,5573
20140322123216,6315
20140322123242,7882
20140322123313,7157
20140322123354,1729
20140322123455,1607
20140322123535,4276
20140322123605,5786
20140322123630,6413
20140322123701,5685
20140322123742,1715
20140322123843,1770
20140322123924,4804
20140322123950,5757
20140322124016,7052
20140322124046,6108
20140322124127,1445
20140322124228,1582
20140322124309,4561
20140322124335,5486
20140322124405,7026
20140322124435,5574
20140322124516,1564
20140322124617,1524
20140322124658,4620
20140322124728,5306
20140322124753,6788
20140322124824,6794
20140322124905,1756
20140322125006,1769
20140322125046,4829
20140322125112,6301
20140322125137,7104
20140322125208,6172
20140322125248,1358
20140322125350,1342
20140322125430,3697
20140322125500,5240
20140322125526,5788
20140322125556,6035
20140322125637,1437
20140322125738,1540
20140322125819,4166
20140322125845,4772
20140322125911,6163
20140322125941,5967
20140322130022,1333
20140322130123,1433
20140322130204,3878
20140322130229,4523
20140322130300,5678
20140322130331,4830
20140322130412,1478
20140322130512,1372
20140322130553,4180
20140322130623,5650
20140322130649,6434
20140322130721,5540
20140322130802,1605
20140322130903,1557
20140322130943,4016
20140322131009,5834
20140322131035,7750
20140322131106,5980
20140322131147,1292
20140322131247,1377
20140322131328,3816
20140322131358,4520
20140322131423,6141
20140322131454,4896
20140322131537,1266
20140322132234,4456
20140322132314,1299
20140322132416,1143
20140322132457,4182
20140322132527,4422
20140322132553,6605
20140322132624,5103
20140322132705,1549
20140322134800,1220
20140322134901,1198
20140322134941,3499
20140322135011,4192
20140322135038,5497
20140322135108,4670
20140322135914,1323
20140322140015,1362
20140322140056,3577
20140322140126,4368
20140322140151,6542
20140322140222,5250
20140322140302,1397
20140322140404,1302
20140322140444,3886
20140322140514,4800
20140322140540,6144
20140322140611,5633
20140322140652,1430
20140322140753,1339
20140322140834,4071
20140322140906,5193
20140322140931,6761
20140322141003,5855
20140322141043,1527
20140322141144,1456
20140322141225,4325
20140322141254,5188
20140322141319,6607
20140322141352,5342
20140322141534,1239
20140322141614,3282
20140322141646,4467
20140322141712,5966
20140322141743,5590
20140322141823,1475
20140322141924,1377
20140322142005,3595
20140322142036,4102
20140322142102,4775
20140322142133,5750
20140322142213,1349
20140322142314,1396
20140322142354,3672
20140322142424,5016
20140322142704,1093
20140322142745,3074
20140322143233,4031
20140322143344,900
20140322144122,700
20140322144335,4695
20140322144400,6506
20140322144431,5008
20140322145220,1469
20140322152701,1455
20140322152744,4599
20140322152815,5503
20140322152840,7162
20140322152912,6528
20140322152953,1271
20140322153054,1345
20140322153135,4034
20140322153205,4793
20140322153231,6193
20140322153302,6496
20140322153342,1705
20140322153443,1688
20140322153524,5382
20140322153550,5964
20140322153620,8942
20140322153650,6879
20140322155547,1281
20140322155648,1181
20140322155728,4590
20140322155758,5835
20140322155824,7330
20140322155855,6563
20140322155937,1687
20140322160038,1547
20140322160118,5252
20140322160144,6352
20140322160214,8408
20140322160245,7310
20140322160426,1597
20140322160507,4979
20140322160536,6064
20140322160602,7861
20140322160633,6835
20140322160713,1821
20140322160814,1971
20140322160855,5547
20140322160925,7035
20140322160951,7781
20140322161021,7846
20140322161102,1233
20140322161203,1181
20140322161243,3641
20140322161313,5022
20140322161339,6774
20140322161410,5902
20140322161451,1907
20140322161552,2212
20140322161633,6129
20140322161705,7512
20140322161731,9424
20140322161802,9332
20140322161842,1943
20140322161943,1968
20140322162024,6034
20140322162054,7573
20140322162120,10847
20140322162151,9818
20140322162232,2346
20140322162333,2416
20140322162414,7880
20140322162440,8310
20140322162510,9847
20140322162541,9603
20140322162642,10072
20140322162742,11206
20140322162823,49266
20140322162849,68881
20140322162915,71328
20140322162946,54327
20140322163209,76258
20140322163239,94219
20140322163305,98241
20140322163335,75055
20140322163416,11700
20140322163517,15060
20140322163558,72148
20140322163624,112582
20140322163653,130421
20140322163723,107286
20140322163804,9427
20140322163905,11803
20140322163945,67831
20140322164011,70956
20140322164042,85010
20140322164112,69519
20140322164152,3882
20140322164253,4771
20140322164333,26416
20140322164359,40381
20140322164429,45861
20140322164500,38180
20140322164542,3238
20140322164643,4199
20140322164724,19988
20140322164750,25193
20140322164820,32561
20140322164851,31854
20140322165112,19234
20140322165138,25704
20140322165204,32903
20140322165235,28457
20140322165315,2911
20140322165416,3738
20140322165456,15454
20140322165527,21091
20140322165553,20353
20140322165623,19605
20140322165704,2562
20140322165806,2854
20140322165846,13605
20140322165918,16717
20140322165944,19946
20140322170015,17409
20140322170157,3101
20140322170238,12326
20140322170308,16267
20140322170334,22507
20140322170404,18549
20140322170605,1921
20140322170645,10080
20140322170711,11975
20140322170739,16311
20140322170810,10193
20140322170858,2215
20140322170958,2435
20140322171039,9910
20140322171109,12442
20140322171135,16932
20140322171206,13556
20140322171412,2866
20140322171453,11177
20140322171523,16243
20140322171549,19332
20140322171620,14590
20140322171718,2341
20140322171819,2610
20140322171900,10474
20140322171926,13365
20140322171956,17365
20140322172026,16374
20140322172240,2196
20140322172322,12190
20140322172351,14848
20140322172417,17766
20140322172448,14367
20140328102609,5342
20140328102710,5700
20140328102751,14561
20140328102820,18402
20140328102846,22001
20140328102917,19422
20140328135829,1813
20140328135930,1928
20140328140011,5570
20140328140041,6601
20140328140107,8528
20140328140137,7009
20140328140217,1729
20140328140318,1594
20140328140358,5230
20140328140428,5894
20140328140453,8021
20140328140524,6865
20140328141353,1857
20140328141453,1745
20140328141534,5333
20140328141604,6113
20140328141629,6856
20140328141700,6910
20140328141742,1568
20140328141843,1524
20140328141925,5209
20140328141956,6219
20140328142022,8525
20140328142053,7238
20140328142135,1822
20140328142236,1763
20140328142317,5867
20140328142342,6838
20140328142408,9080
20140328142439,7599
20140328142520,1750
20140328142620,1861
20140328142701,5237
20140328142726,6321
20140328142752,7974
20140328142823,7133
20140328142904,1775
20140328143004,1568
20140328143045,5789
20140328143110,7151
20140328143140,9011
20140328143211,9127
20140328143252,2316
20140328143352,2187
20140328143433,6145
20140328143459,7497
20140328143530,9694
20140328143601,8072
20140328143643,2000
20140328143744,1986
20140328143825,5998
20140328143857,7169
20140328143923,9612
20140328143953,7967
20140328144034,2041
20140328144135,2239
20140328144215,5958
20140328144245,6920
20140328144311,9199
20140328144342,9470
20140328144424,2230
20140328144525,2397
20140328144605,7440
20140328144635,9103
20140328144701,10292
20140328144732,10343
20140328144814,2248
20140328144915,2035
20140328144955,7002
20140328145025,7358
20140328145051,10816
20140328145122,8322
20140328145203,2014
20140328145304,2228
20140328145345,6645
20140328145410,8138
20140328145442,10361
20140328145513,8635
20140328145553,2214
20140328145654,2110
20140328145736,6994
20140328145806,8364
20140328145832,9813
20140328145902,9691
20140328152026,2023
20140328152127,1748
20140328152208,6408
20140328152234,7718
20140328152301,10521
20140328152332,8447
20140328152412,2563
20140328152513,2395
